donor_id,name,age,gender,blood_type,location,latitude,longitude,last_donation_date,availability_status,health_conditions,contact_number,donation_frequency,responsiveness_score,base_availability_score
DON_000843,Donor_843,24,Male,O+,"Kolkata, India",22.567329338817604,88.36802163846504,2025-05-21,Available,None,+91-9108061573,1,0.5689526557308416,1.0
DON_000844,Donor_844,25,Female,B+,"Bangalore, India",12.975584987787284,77.58721048976098,2024-01-05,Unavailable,Hypertension,+91-8924895021,2,0.12399461223878624,0.3
DON_000845,Donor_845,55,Male,O+,"Bangalore, India",12.978479020828924,77.59112838517582,2023-07-26,Available,None,+91-7074059253,2,0.02747817396366597,1.0
DON_000846,Donor_846,46,Female,O+,"Bangalore, India",12.973844200383823,77.59439573257752,2025-05-02,Unavailable,Hypertension,+91-7399661102,3,0.9627404388183465,0.3
DON_000847,Donor_847,42,Male,A+,"Mumbai, India",19.079775547328378,72.87587959568914,2025-06-29,Unavailable,HIV/AIDS,+91-8263732197,1,0.798860660581394,0.0
DON_000848,Donor_848,56,Male,O+,"Kolkata, India",22.568251732087322,88.37334214840251,2025-07-28,Unavailable,None,+91-7951749308,4,0.4880497657106708,0.0
DON_000849,Donor_849,37,Male,A+,"Hyderabad, India",17.367482440832102,78.49798832746943,2024-12-23,Unavailable,Hepatitis,+91-8736889606,1,0.7626099637433795,0.3
DON_000850,Donor_850,35,Male,A+,"Chennai, India",13.075291457735194,80.26936372270274,2025-05-12,Unavailable,Anemia,+91-9971203213,1,0.6743093996105844,0.3
DON_000851,Donor_851,25,Male,O-,"Kolkata, India",22.579617053967898,88.36515285463278,2024-12-12,Unavailable,Tuberculosis,+91-8044987715,3,0.8938462887738113,0.3
DON_000852,Donor_852,18,Male,A+,"Hyderabad, India",17.37515053874883,78.48036006536744,2024-11-13,Available,None,+91-8315144891,2,0.7000474190188856,1.0
DON_000853,Donor_853,30,Male,O+,"Bangalore, India",12.9863131497776,77.59393838446195,2025-07-14,Unavailable,None,+91-9851686578,4,0.4457361818491499,0.0
DON_000854,Donor_854,32,Male,B+,"Kolkata, India",22.58075324166809,88.36808714558876,2024-10-04,Unavailable,HIV/AIDS,+91-9497762234,2,0.7324017776259469,0.3
DON_000855,Donor_855,18,Male,A+,"Mumbai, India",19.064848737373367,72.87843219450313,2025-08-09,Unavailable,None,+91-8584930775,3,0.6608068485307212,0.0
DON_000856,Donor_856,27,Male,B+,"Mumbai, India",19.06557302590817,72.88309950900755,2025-07-13,Unavailable,HIV/AIDS,+91-9032638323,0,0.2959611354693197,0.0
DON_000857,Donor_857,29,Male,AB+,"Delhi, India",28.70971573470571,77.10051330866177,2023-07-30,Unavailable,Diabetes,+91-9377148230,6,0.27975703580819505,0.3
DON_000858,Donor_858,39,Male,O+,"Delhi, India",28.713761253255303,77.1083664957034,2025-03-24,Available,None,+91-9280292341,3,0.4645497822934689,1.0
DON_000859,Donor_859,35,Male,B+,"Kolkata, India",22.579839119667593,88.3581758241422,2025-01-19,Unavailable,Diabetes,+91-8476426754,6,0.7833084376426416,0.3
DON_000860,Donor_860,20,Male,O+,"Delhi, India",28.691251987498774,77.1143516303144,2025-06-04,Available,None,+91-8827524957,1,0.3404844375620199,1.0
DON_000861,Donor_861,45,Female,O+,"Chennai, India",13.089255543582885,80.28875668878116,2025-06-22,Available,None,+91-9363900493,2,0.15521974541777198,1.0
DON_000862,Donor_862,50,Male,B+,"Bangalore, India",12.974943747468734,77.5997772790869,2025-02-19,Available,None,+91-8420737819,1,0.18382764246931918,1.0
DON_000863,Donor_863,26,Female,O-,"Bangalore, India",12.952194484152963,77.59180207834301,2024-08-31,Available,None,+91-8511014697,0,0.6523145421730658,1.0
DON_000864,Donor_864,33,Male,A+,"Mumbai, India",19.069839724562822,72.8856074400724,2025-01-31,Unavailable,Hypertension,+91-8948821078,4,0.581785185991277,0.3
DON_000865,Donor_865,18,Male,B+,"Kolkata, India",22.577100546711854,88.35800421004063,2025-06-18,Available,None,+91-8163577186,1,0.719561866146056,1.0
DON_000866,Donor_866,40,Male,O-,"Chennai, India",13.092275177776434,80.26993721848261,2024-10-24,Unavailable,Hypertension,+91-8316935719,4,0.7873291868579211,0.3
DON_000867,Donor_867,18,Female,A-,"Delhi, India",28.703157272827692,77.10431461063482,2025-04-11,Available,None,+91-8079770569,2,0.6728281858506235,1.0
DON_000868,Donor_868,19,Female,O-,"Hyderabad, India",17.400330688258514,78.49967297533925,2025-05-10,Unavailable,Diabetes,+91-7990153355,0,0.5993341525618199,0.3
DON_000869,Donor_869,34,Female,B-,"Delhi, India",28.69550540276552,77.10929373170575,2024-02-29,Available,None,+91-7518213060,0,0.738524793939863,1.0
DON_000870,Donor_870,31,Male,B+,"Mumbai, India",19.08966214785206,72.8918574660766,2025-06-02,Available,None,+91-7827143233,1,0.552385782003462,1.0
DON_000871,Donor_871,47,Female,B+,"Chennai, India",13.101592824542504,80.270813699088,2025-08-07,Unavailable,Anemia,+91-8355268102,3,0.48904656060689816,0.0
DON_000872,Donor_872,40,Male,O+,"Bangalore, India",12.957942040719491,77.60932903245666,2025-02-11,Available,None,+91-7513483708,1,0.39179501592848753,1.0
DON_000873,Donor_873,31,Female,O+,"Mumbai, India",19.05828577448556,72.86540116884714,2024-08-07,Available,None,+91-9301518177,1,0.40929910572660994,1.0
DON_000874,Donor_874,25,Male,O+,"Mumbai, India",19.073141440438427,72.87522920563192,2025-07-02,Unavailable,None,+91-9964229896,4,0.4681028276100687,0.0
DON_000875,Donor_875,21,Male,B+,"Mumbai, India",19.082188848178653,72.8889498710638,2025-05-03,Available,None,+91-7795212538,1,0.5644498191503273,1.0
DON_000876,Donor_876,38,Female,A-,"Chennai, India",13.089456644532572,80.27336996096858,2024-08-11,Unavailable,Diabetes,+91-7822662216,6,0.4705668989666942,0.3
DON_000877,Donor_877,31,Female,AB+,"Bangalore, India",12.970491604628073,77.58979837716807,2025-05-30,Available,None,+91-7929364954,0,0.6556614990124173,1.0
DON_000878,Donor_878,35,Male,A+,"Hyderabad, India",17.38553384272479,78.49298102969834,2025-05-09,Available,None,+91-9079617090,2,0.5259166599585648,1.0
DON_000879,Donor_879,26,Male,A+,"Chennai, India",13.073825845823032,80.25780323902039,2025-08-13,Unavailable,None,+91-8187556862,0,0.3390790113683464,0.0
DON_000880,Donor_880,50,Male,B+,"Mumbai, India",19.064157791061064,72.87271308575191,2024-10-04,Available,None,+91-9532256470,3,0.7538751255329662,1.0
DON_000881,Donor_881,38,Female,A-,"Chennai, India",13.086820711370661,80.26764611380797,2025-07-01,Unavailable,None,+91-9253298195,2,0.707974404914786,0.0
DON_000882,Donor_882,47,Male,B-,"Kolkata, India",22.567704633280094,88.36289155181622,2025-06-27,Unavailable,None,+91-9563196714,0,0.4377405268873232,0.0
DON_000883,Donor_883,29,Male,O-,"Chennai, India",13.079522962689333,80.27104393795308,2025-07-07,Unavailable,None,+91-8215470157,3,0.33921249620104055,0.0
DON_000884,Donor_884,27,Male,B+,"Hyderabad, India",17.390974295355292,78.48632509228275,2025-06-01,Unavailable,Hepatitis,+91-7431756350,3,0.7040635163395931,0.3
DON_000885,Donor_885,52,Female,O-,"Mumbai, India",19.076182309971372,72.89318074398544,2025-04-19,Available,None,+91-7833728665,2,0.367734905388605,1.0
DON_000886,Donor_886,34,Male,A+,"Mumbai, India",19.08929072096994,72.89756410576274,2024-08-22,Available,None,+91-8272368870,2,0.7529442752042391,1.0
DON_000887,Donor_887,19,Male,A+,"Hyderabad, India",17.377815767603153,78.47507289560671,2025-06-28,Unavailable,None,+91-7977032766,3,0.6817275249393768,0.0
DON_000888,Donor_888,33,Female,O-,"Chennai, India",13.076772007668215,80.27046606039757,2025-05-17,Available,None,+91-8549972386,4,0.44074805433118597,1.0
DON_000889,Donor_889,18,Female,B+,"Kolkata, India",22.600938922319376,88.35914515258811,2025-07-16,Unavailable,None,+91-7770695571,0,0.4175881874068805,0.0
DON_000890,Donor_890,27,Male,O+,"Chennai, India",13.07949922076728,80.27567220238444,2024-09-09,Unavailable,Diabetes,+91-8298229437,3,0.4285705901577478,0.3
DON_000891,Donor_891,50,Male,O-,"Delhi, India",28.70746262951186,77.09616033374371,2025-05-30,Unavailable,Anemia,+91-7060766757,2,0.5611812013936561,0.3
DON_000892,Donor_892,41,Female,A+,"Mumbai, India",19.07786093020876,72.89066256709748,2025-06-24,Available,None,+91-9294092753,5,0.21423363856313332,1.0
DON_000893,Donor_893,37,Male,A+,"Bangalore, India",12.95146175243719,77.58302117568084,2024-09-29,Available,None,+91-7543669676,3,0.1467712918778824,1.0
DON_000894,Donor_894,36,Male,A+,"Delhi, India",28.698991423243978,77.11677150247964,2025-04-18,Unavailable,Anemia,+91-8178158203,0,0.3114359738168393,0.3
DON_000895,Donor_895,35,Male,A+,"Mumbai, India",19.07074255016732,72.87164009953915,2024-11-13,Available,None,+91-7195488441,3,0.5884412664467469,1.0
DON_000896,Donor_896,23,Male,B+,"Mumbai, India",19.101233733313997,72.87643751852251,2025-02-16,Unavailable,Heart Disease,+91-7234187462,0,0.9250950877828176,0.3
DON_000897,Donor_897,27,Male,B+,"Delhi, India",28.710732733812645,77.12852479874874,2025-04-05,Available,None,+91-9376658660,3,0.295592304594682,1.0
DON_000898,Donor_898,40,Male,O+,"Mumbai, India",19.05314979896068,72.87031261274696,2024-07-22,Unavailable,Anemia,+91-8254717325,4,0.6511084307021662,0.3
DON_000899,Donor_899,27,Male,B+,"Delhi, India",28.702003600065808,77.10858491648679,2024-11-27,Available,None,+91-9995384868,2,0.6315691717827074,1.0
DON_000900,Donor_900,39,Male,O+,"Hyderabad, India",17.384351285589467,78.47214085080535,2024-08-20,Available,None,+91-7542366274,3,0.30945690090850464,1.0
DON_000901,Donor_901,60,Female,A+,"Bangalore, India",12.967869406556181,77.58211225369325,2025-08-04,Unavailable,Hepatitis,+91-9739629302,2,0.19191035057117023,0.0
DON_000902,Donor_902,18,Female,A+,"Kolkata, India",22.552718453810787,88.36406700867268,2025-06-29,Unavailable,None,+91-9108307952,1,0.9111775764128545,0.0
DON_000903,Donor_903,30,Male,O+,"Delhi, India",28.715238623979822,77.07450035697407,2025-06-23,Available,None,+91-7440610570,0,0.762165020151529,1.0
DON_000904,Donor_904,31,Female,B+,"Delhi, India",28.689539535066537,77.09673010733408,2024-12-06,Available,None,+91-7052679490,1,0.6358477621891011,1.0
DON_000905,Donor_905,49,Female,A+,"Delhi, India",28.699195997934268,77.11029300472732,2024-09-30,Unavailable,Diabetes,+91-9465587067,2,0.3180908969810245,0.3
DON_000906,Donor_906,22,Female,A+,"Mumbai, India",19.06299549771078,72.88622805900557,2025-01-30,Available,None,+91-8221228113,0,0.6092487093650127,1.0
DON_000907,Donor_907,43,Female,O+,"Kolkata, India",22.5779437656284,88.35164465277785,2025-01-24,Available,None,+91-9016044512,2,0.2516251778668036,1.0
DON_000908,Donor_908,36,Male,B+,"Mumbai, India",19.078997948741634,72.8611436063983,2025-07-20,Unavailable,None,+91-9056061866,2,0.9925852399658426,0.0
DON_000909,Donor_909,42,Male,O+,"Chennai, India",13.089954188271578,80.26033828224733,2025-05-31,Unavailable,Diabetes,+91-8891799103,5,0.7354701303590563,0.3
DON_000910,Donor_910,32,Male,B+,"Delhi, India",28.686764297715786,77.08120189816141,2025-08-07,Unavailable,Malaria,+91-8463320861,4,0.4865205792746329,0.0
DON_000911,Donor_911,42,Male,AB+,"Delhi, India",28.698583248619535,77.09330092155427,2025-03-12,Unavailable,Diabetes,+91-7791835934,4,0.06424125601477766,0.3
DON_000912,Donor_912,18,Female,AB-,"Bangalore, India",12.962849082446251,77.60335837328766,2025-07-09,Unavailable,None,+91-7220661337,0,0.4314625938121956,0.0
DON_000913,Donor_913,50,Male,AB+,"Chennai, India",13.095077381057493,80.27203443279045,2025-02-03,Unavailable,Anemia,+91-8084386400,2,0.25784799799890973,0.3
DON_000914,Donor_914,31,Male,B+,"Chennai, India",13.082476914610876,80.2741355457704,2025-03-25,Available,None,+91-9051831252,1,0.8723380841571671,1.0
DON_000915,Donor_915,57,Male,A+,"Delhi, India",28.69100023445625,77.11668867589803,2024-10-03,Available,None,+91-7490000526,1,0.3476483154199096,1.0
DON_000916,Donor_916,19,Female,O+,"Hyderabad, India",17.39123235896639,78.50307121790001,2025-03-04,Unavailable,Hypertension,+91-7280647907,3,0.415316699021169,0.3
DON_000917,Donor_917,32,Male,B+,"Hyderabad, India",17.36974814563338,78.48307829061142,2024-11-24,Available,None,+91-8721025347,3,0.3220678419385476,1.0
DON_000918,Donor_918,32,Female,O+,"Bangalore, India",12.987761017404901,77.58441837214541,2025-07-24,Unavailable,Malaria,+91-9112035409,2,0.3717233809785914,0.0
DON_000919,Donor_919,18,Male,O+,"Mumbai, India",19.066229278538586,72.8584019108711,2024-10-28,Available,None,+91-7318180503,2,0.894818618246655,1.0
DON_000920,Donor_920,33,Male,A+,"Mumbai, India",19.083738771734428,72.88611041276963,2025-04-30,Available,None,+91-9478286982,1,0.6244204959129176,1.0
DON_000921,Donor_921,41,Female,O-,"Mumbai, India",19.080348863403636,72.87278233387345,2025-03-10,Available,None,+91-9703448716,0,0.6746445418738172,1.0
DON_000922,Donor_922,61,Female,B+,"Delhi, India",28.71201745274009,77.0967809715019,2023-07-28,Unavailable,HIV/AIDS,+91-9948284698,0,0.37704856303470524,0.3
DON_000923,Donor_923,27,Female,AB-,"Chennai, India",13.067896196126744,80.27647262367202,2024-12-05,Unavailable,Hepatitis,+91-7230249217,0,0.741531860219022,0.3
DON_000924,Donor_924,18,Male,B+,"Delhi, India",28.69576858476671,77.11315963719733,2025-04-07,Available,None,+91-7651662547,2,0.6512641949750078,1.0
DON_000925,Donor_925,35,Male,O+,"Bangalore, India",12.989630378628943,77.59722641987872,2025-08-06,Unavailable,None,+91-7640798731,2,0.6717720072830782,0.0
DON_000926,Donor_926,18,Female,O+,"Delhi, India",28.703568401942775,77.08860048252618,2025-07-01,Unavailable,None,+91-9417377633,3,0.6980037531998111,0.0
DON_000927,Donor_927,50,Female,O+,"Mumbai, India",19.07723050786559,72.87247479070591,2024-06-17,Available,None,+91-8304963614,1,0.24532509875350578,1.0
DON_000928,Donor_928,18,Female,B-,"Kolkata, India",22.577113475478647,88.35208806460571,2024-01-23,Available,None,+91-7365849190,0,0.624528421791844,1.0
DON_000929,Donor_929,34,Male,B+,"Delhi, India",28.709242795326684,77.09731132832047,2025-03-18,Available,None,+91-8065972034,0,0.27956515695967715,1.0
DON_000930,Donor_930,44,Male,O+,"Bangalore, India",12.983229758262361,77.5833240904879,2025-07-12,Unavailable,Diabetes,+91-7508745584,3,0.18786439553026654,0.0
DON_000931,Donor_931,64,Female,O+,"Mumbai, India",19.093347627931237,72.8669953175698,2025-03-01,Available,None,+91-9396905421,0,0.8149015541490421,1.0
DON_000932,Donor_932,38,Female,O-,"Kolkata, India",22.583704998656476,88.36599346335896,2025-05-05,Available,None,+91-8787453807,5,0.30689016072868963,1.0
DON_000933,Donor_933,36,Male,A+,"Delhi, India",28.70756724016242,77.09912973625319,2023-05-23,Available,None,+91-9604114475,1,0.3376399149440551,1.0
DON_000934,Donor_934,40,Female,A+,"Mumbai, India",19.07581292504723,72.89446423417844,2024-07-15,Available,None,+91-9560345306,2,0.8276839053570476,1.0
DON_000935,Donor_935,43,Male,AB+,"Mumbai, India",19.083903910765354,72.88290512496629,2025-06-25,Available,None,+91-9656086594,0,0.15274659527648063,1.0
DON_000936,Donor_936,49,Male,A+,"Mumbai, India",19.087122924498917,72.8653230018536,2025-04-22,Available,None,+91-7969318858,5,0.10974243472353194,1.0
DON_000937,Donor_937,30,Female,A+,"Bangalore, India",12.973296931579712,77.59941967827052,2025-08-13,Unavailable,None,+91-9244431947,3,0.31490153393119125,0.0
DON_000938,Donor_938,25,Male,O-,"Mumbai, India",19.079132416936936,72.87977781848727,2024-10-10,Available,None,+91-8633711193,3,0.12528250002522162,1.0
DON_000939,Donor_939,32,Male,B-,"Delhi, India",28.714833401768637,77.11064684437295,2024-12-25,Available,None,+91-8934944879,1,0.3171073549349497,1.0
DON_000940,Donor_940,31,Male,B+,"Delhi, India",28.689147339399987,77.11808349960143,2025-01-24,Available,None,+91-8901472238,4,0.17406045603323742,1.0
DON_000941,Donor_941,42,Male,O+,"Chennai, India",13.062340974298953,80.26527201028283,2025-08-14,Unavailable,Diabetes,+91-8277121963,0,0.4697984162229381,0.0
DON_000942,Donor_942,18,Male,B+,"Bangalore, India",12.990822245602695,77.58992202536024,2025-07-03,Unavailable,Cancer,+91-9527696207,1,0.3451290119132053,0.0
DON_000943,Donor_943,48,Male,AB+,"Bangalore, India",12.973608397386942,77.59104585695871,2024-07-05,Available,None,+91-8841810119,2,0.38033775376987417,1.0
DON_000944,Donor_944,42,Male,A+,"Mumbai, India",19.095826849216092,72.85608837896429,2025-03-02,Unavailable,Diabetes,+91-8311598149,3,0.5148025026386366,0.3
DON_000945,Donor_945,49,Male,AB+,"Delhi, India",28.698216429775343,77.09362120814464,2025-08-16,Unavailable,None,+91-9442244963,5,0.4770476574858867,0.0
DON_000946,Donor_946,38,Female,B+,"Mumbai, India",19.07207198983119,72.88057160877604,2025-08-10,Unavailable,None,+91-9667292043,2,0.37124293521409446,0.0
DON_000947,Donor_947,30,Female,B+,"Bangalore, India",12.995283345424005,77.60316048094775,2025-08-04,Unavailable,None,+91-7258687184,1,0.633066083380269,0.0
DON_000948,Donor_948,18,Male,A+,"Chennai, India",13.08180664134529,80.26887984931018,2025-02-02,Available,None,+91-9618344818,1,0.8160313488533583,1.0
DON_000949,Donor_949,28,Female,B-,"Hyderabad, India",17.36478997679124,78.48839944711051,2024-05-23,Unavailable,HIV/AIDS,+91-7426204934,1,0.27664822986592713,0.3
DON_000950,Donor_950,33,Female,B+,"Hyderabad, India",17.38048373911294,78.4833772729875,2025-07-12,Unavailable,None,+91-7892442253,4,0.5327672218792315,0.0
DON_000951,Donor_951,27,Male,B+,"Mumbai, India",19.07012567985711,72.86665130413215,2025-08-15,Unavailable,None,+91-9686566602,3,0.43146921044301845,0.0
DON_000952,Donor_952,36,Female,O+,"Mumbai, India",19.08353213446416,72.85864614332108,2024-11-18,Available,None,+91-7906346324,4,0.6536732138770585,1.0
DON_000953,Donor_953,18,Female,AB+,"Chennai, India",13.081984143071063,80.2681686005054,2025-05-01,Available,None,+91-8136646449,3,0.30768557107653416,1.0
DON_000954,Donor_954,54,Male,O-,"Delhi, India",28.697982263460347,77.08800476479296,2025-06-30,Unavailable,Hepatitis,+91-9836517266,2,0.7608938265926213,0.0
DON_000955,Donor_955,18,Male,B+,"Delhi, India",28.698482653359395,77.10770794305694,2025-01-19,Unavailable,Hypertension,+91-7348697524,1,0.28397881830372584,0.3
DON_000956,Donor_956,29,Female,AB+,"Delhi, India",28.707048306892098,77.10054275020917,2025-03-14,Unavailable,HIV/AIDS,+91-7674555072,2,0.5115536475751317,0.3
DON_000957,Donor_957,41,Male,O+,"Delhi, India",28.70333812388709,77.0833136590914,2025-04-10,Unavailable,Anemia,+91-8030213097,3,0.37181841522414466,0.3
DON_000958,Donor_958,18,Male,B+,"Bangalore, India",12.971299842679521,77.58808100406125,2025-08-06,Unavailable,Malaria,+91-7746523513,0,0.1895070745598209,0.0
DON_000959,Donor_959,26,Male,A+,"Chennai, India",13.064035518472366,80.2752239448329,2024-05-17,Available,None,+91-9370788647,2,0.8480750391186723,1.0
DON_000960,Donor_960,37,Female,B+,"Chennai, India",13.090427483377049,80.26851391867517,2025-02-17,Available,None,+91-7322401182,0,0.6020676859401395,1.0
DON_000961,Donor_961,40,Male,O+,"Mumbai, India",19.06474950940453,72.86159978327092,2025-07-31,Unavailable,None,+91-7672302490,1,0.5806344223513362,0.0
DON_000962,Donor_962,38,Male,O+,"Mumbai, India",19.060207470225677,72.87367911573253,2024-07-06,Unavailable,Tuberculosis,+91-7011492154,3,0.16681346215239704,0.3
DON_000963,Donor_963,20,Female,AB+,"Delhi, India",28.693514439576557,77.08712973998873,2025-07-11,Unavailable,Hypertension,+91-8754569613,1,0.23394478376920264,0.0
DON_000964,Donor_964,61,Male,O+,"Mumbai, India",19.08768885418567,72.88756202430862,2024-10-15,Unavailable,Anemia,+91-8934898666,1,0.640384082773709,0.3
DON_000965,Donor_965,38,Male,O+,"Delhi, India",28.685798935112825,77.10543157225324,2025-06-18,Available,None,+91-9960826470,1,0.6554674276011017,1.0
DON_000966,Donor_966,51,Female,B+,"Kolkata, India",22.57075389005563,88.35232287076059,2024-07-16,Available,None,+91-9550399650,2,0.630481983795523,1.0
DON_000967,Donor_967,41,Male,O-,"Mumbai, India",19.0815212458473,72.86484878501436,2025-06-19,Unavailable,Anemia,+91-9018258729,1,0.6427606746721526,0.3
DON_000968,Donor_968,20,Male,A+,"Bangalore, India",12.96387851036288,77.60113368383796,2025-05-02,Unavailable,HIV/AIDS,+91-8250949136,1,0.6081043684791186,0.3
DON_000969,Donor_969,22,Male,B-,"Mumbai, India",19.070851761036394,72.8691089572595,2025-04-18,Unavailable,Anemia,+91-7140187131,2,0.7417122196851944,0.3
DON_000970,Donor_970,26,Male,O+,"Kolkata, India",22.57783727765414,88.36995543982586,2025-07-23,Unavailable,None,+91-7994182853,4,0.26100419075863424,0.0
DON_000971,Donor_971,29,Male,O-,"Mumbai, India",19.075165892652535,72.87234143273432,2024-08-30,Available,None,+91-8237401063,1,0.24571802513219895,1.0
DON_000972,Donor_972,26,Female,B+,"Delhi, India",28.696338244351022,77.10598095291788,2025-03-13,Available,None,+91-8214266162,2,0.5486464280205573,1.0
DON_000973,Donor_973,30,Female,B+,"Bangalore, India",12.986273759883277,77.58663387430371,2025-08-09,Unavailable,None,+91-8950049698,2,0.11911526297128568,0.0
DON_000974,Donor_974,35,Female,O-,"Delhi, India",28.712052342492573,77.11386649706377,2024-09-30,Available,None,+91-7305714736,1,0.5783159156895187,1.0
DON_000975,Donor_975,24,Male,A+,"Delhi, India",28.699265218650055,77.1022151087549,2023-12-27,Available,None,+91-9952295757,1,0.6621895145117931,1.0
DON_000976,Donor_976,26,Male,B+,"Mumbai, India",19.08110766588594,72.87624155567028,2025-06-08,Available,None,+91-8002547591,2,0.49353259750318706,1.0
DON_000977,Donor_977,23,Female,B+,"Chennai, India",13.094674885400382,80.26613504390497,2024-12-17,Available,None,+91-8136253459,2,0.28752405401702935,1.0
DON_000978,Donor_978,18,Male,O-,"Mumbai, India",19.083891210234903,72.89114685173232,2024-08-27,Available,None,+91-9684603688,2,0.5925099470127925,1.0
DON_000979,Donor_979,42,Female,A+,"Delhi, India",28.705467465026484,77.099260191493,2022-10-26,Available,None,+91-9533126989,0,0.37145645750664524,1.0
DON_000980,Donor_980,41,Female,O-,"Hyderabad, India",17.37753368160963,78.49317605982567,2025-07-17,Unavailable,None,+91-9839759520,0,0.15398647814026054,0.0
DON_000981,Donor_981,40,Male,O-,"Bangalore, India",12.972152017537953,77.58864092559187,2024-03-13,Available,None,+91-7849627058,5,0.9101356270776964,1.0
DON_000982,Donor_982,31,Female,O+,"Mumbai, India",19.070902102710402,72.8714840595483,2025-05-21,Available,None,+91-8825957977,5,0.06421608054746439,1.0
DON_000983,Donor_983,19,Male,B+,"Hyderabad, India",17.371399764236894,78.48457140117243,2025-05-26,Unavailable,HIV/AIDS,+91-7492960451,4,0.7882718790514062,0.3
DON_000984,Donor_984,23,Female,A+,"Delhi, India",28.69861577110872,77.09480292900763,2024-07-23,Unavailable,Tuberculosis,+91-9338877621,2,0.8618722654447157,0.3
DON_000985,Donor_985,27,Male,A+,"Bangalore, India",12.957269595953822,77.61651638255054,2025-05-24,Available,None,+91-7965549222,4,0.6135985863888864,1.0
DON_000986,Donor_986,20,Female,B-,"Delhi, India",28.70486732859393,77.12066945825207,2025-06-22,Available,None,+91-9781569954,3,0.658965200466471,1.0
DON_000987,Donor_987,38,Male,A+,"Chennai, India",13.054870395676568,80.26982851607666,2024-11-22,Unavailable,Diabetes,+91-7639904576,3,0.41122759405265313,0.3
DON_000988,Donor_988,48,Male,A+,"Kolkata, India",22.58235335734889,88.35428729500849,2024-10-31,Unavailable,Anemia,+91-8140882778,1,0.3939404700493844,0.3
DON_000989,Donor_989,36,Female,B+,"Chennai, India",13.080421157116183,80.27165607544113,2025-04-17,Available,None,+91-7610900200,1,0.02501429513959284,1.0
DON_000990,Donor_990,23,Male,O+,"Mumbai, India",19.093099420509997,72.87940442998722,2022-11-19,Unavailable,Diabetes,+91-7306702926,0,0.19481247430262288,0.3
DON_000991,Donor_991,43,Male,AB+,"Kolkata, India",22.567751600758314,88.35837285271393,2025-03-17,Available,None,+91-7256143439,1,0.5227274088736656,1.0
DON_000992,Donor_992,19,Female,O+,"Chennai, India",13.083728063844594,80.26055083429202,2024-10-27,Available,None,+91-7712632936,1,0.6026161340180658,1.0
DON_000993,Donor_993,27,Female,AB+,"Delhi, India",28.68777796663029,77.10969864168848,2025-06-11,Available,None,+91-8321182659,3,0.09140871829495201,1.0
DON_000994,Donor_994,30,Male,A+,"Hyderabad, India",17.393105361148297,78.4847947481038,2025-08-14,Unavailable,None,+91-9555694670,1,0.4754643422213129,0.0
DON_000995,Donor_995,38,Male,O+,"Chennai, India",13.091761389180915,80.27904340221157,2024-04-09,Available,None,+91-9444725646,5,0.9387330337663499,1.0
DON_000996,Donor_996,25,Male,B+,"Mumbai, India",19.07611651707685,72.85964431746015,2025-03-25,Available,None,+91-8239573053,0,0.6370819148371407,1.0
DON_000997,Donor_997,47,Female,B+,"Delhi, India",28.705339082456362,77.0962649098651,2024-09-04,Available,None,+91-8886149718,0,0.8896537504121512,1.0
DON_000998,Donor_998,28,Male,O+,"Mumbai, India",19.104425937280105,72.86597231679875,2025-07-21,Unavailable,None,+91-7534094883,2,0.4649583136683624,0.0
DON_000999,Donor_999,50,Male,O+,"Delhi, India",28.71439439912744,77.10124722362887,2025-03-01,Available,None,+91-9013042435,2,0.416226938631363,1.0
DON_001000,Donor_1000,31,Male,B+,"Hyderabad, India",17.39220258658833,78.47484147670761,2025-06-11,Available,None,+91-9957849462,3,0.3346014683082988,1.0
